PlayerID,Condition,GameID,CurrentGame,Timestamp,CurrentPlayer,Action,ChipsRequested,ChipsRequestedPlayers,ExtraChips,NeededChips,Score,TimeRemaining

1553151197641,,2,1,1553154465887,0,Starting new game. Result current game: Incorrect,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4,2 2 2 2 ,11,00:00


1553151197641,,1,0,1553154875168,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
1553151197641,,1,0,1553154880812,0,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3 2 ,  ,50,03:00
1553151197641,,1,0,1553154883285,0,Added cell 2-3-true,,P0:;P1:;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3 , ,45,02:57
1553151197641,,1,0,1553154884235,0,ChipRequest;From;1;Colour;2;ReqNrOfChips;1;Success;true,,P0:;P1:;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3 , ,45,02:56
1553151197641,,1,0,1553154887226,0,ChipRequest;From;1;Colour;2;ReqNrOfChips;2;Success;true,1,P0:;P1:1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3 , ,-31,02:55
1553151197641,,1,0,1553154889223,0,Added cell 2-2-false,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3 , 2 ,-37,02:53
1553151197641,,1,0,1553154889750,0,Added cell 2-1-false,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3 , 2 2 ,-37,02:52
1553151197641,,1,0,1553154890756,0,Denied adding cell 2-0-false,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3 , 2 2 ,-37,02:51
1553151197641,,1,0,1553154893413,0,ChipRequest;From;1;Colour;2;ReqNrOfChips;3;Success;true,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3 , 2 2 ,-37,02:49
1553151197641,,1,0,1553154895188,0,Added cell 2-0-false,1 1 1,P0:;P1:1,1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3 , 2 2 2 ,107,02:48
1553151197641,,1,0,1553154904348,0,Restore suggested path,1 1 1,P0:;P1:1,1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3,2 2 2 ,107,02:42
1553151197641,,1,0,1553154906092,0,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3 2 ,  ,50,02:40
1553151197641,,1,0,1553154909382,0,Restore suggested path,1 1 1,P0:;P1:1,1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3,2 2 2 ,107,02:38
1553151197641,,1,0,1553154914752,0,Motivation: aa,1 1 1,P0:;P1:1,1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3,2 2 2 ,107,02:31
1553151197641,,2,1,1553154919685,0,Starting new game. Result current game: Incorrect,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4,2 2 2 2 ,11,02:31

1553151197641,,2,1,1553154925887,0,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 4 4,  ,25,02:56
1553151197641,,2,1,1553154927893,0,ChipRequest;From;2;Colour;2;ReqNrOfChips;1;Success;true,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 4 4, ,25,02:53
1553151197641,,2,1,1553154930303,0,ChipRequest;From;2;Colour;2;ReqNrOfChips;2;Success;true,1,P0:;P1:;P2:1;P3:;P4:;P5:,4 4 4 4 4, ,-51,02:51
1553151197641,,2,1,1553154931884,0,ChipRequest;From;1;Colour;2;ReqNrOfChips;1;Success;true,1 1,P0:;P1:;P2:1,1;P3:;P4:;P5:,4 4 4 4 4, ,-57,02:49
1553151197641,,2,1,1553154936772,0,ChipRequest;From;1;Colour;2;ReqNrOfChips;2;Success;true,1 1 1,P0:;P1:1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4, ,-133,02:46
1553151197641,,2,1,1553154938903,0,Added cell 2-3-false,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4, 2 ,-139,02:44
1553151197641,,2,1,1553154939453,0,Added cell 2-2-false,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4, 2 2 ,-139,02:44
1553151197641,,2,1,1553154940027,0,Added cell 2-1-false,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4, 2 2 2 ,-139,02:43
1553151197641,,2,1,1553154940622,0,Added cell 2-0-false,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4, 2 2 2 2 ,11,02:43
1553151197641,,2,1,1553154945793,2,Changed player,1 1 1 1,P0:;P1:;P2:;P3:;P4:;P5:,3 2 2,,115,02:38
1553151197641,,2,1,1553154946912,2,Changed player,1 1 1 1,P0:;P1:;P2:;P3:;P4:;P5:,3 2 2,,115,02:37
1553151197641,,2,1,1553154948007,1,Changed player,1 1 1 1,P0:;P1:;P2:;P3:;P4:;P5:,2 2,,110,02:36
1553151197641,,2,1,1553154953411,1,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 2 2 3 ,,25,02:32
1553151197641,,2,1,1553154954775,1,Added cell 2-0-true,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 2 3 ,,20,02:29
1553151197641,,2,1,1553154955219,1,Added cell 2-1-true,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 3 ,,15,02:29
1553151197641,,2,1,1553154955769,1,Added cell 3-1-true,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 ,,160,02:28
1553151197641,,2,1,1553154958757,1,Restore suggested path,,P0:;P1:;P2:;P3:;P4:;P5:,2 2,,160,02:26
1553151197641,,2,1,1553154961072,1,Motivation: aa,,P0:;P1:;P2:;P3:;P4:;P5:,2 2,,160,02:23
1553151197641,,3,2,1553154962887,0,Starting new game. Result current game: Incorrect,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,02:23


1553151197641,,1,0,1553155024154,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
1553151197641,,1,0,1553155218754,0,Time is up!,1 1 1,P0:;P1:1,1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3,2 2 2 ,107,00:00
1553151197641,,3,1,1553155218803,0,Starting new game. Result current game: Incorrect,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,00:00

1553151197641,,3,1,1553155399806,0,Time is up!,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,00:00
1553151197641,,2,2,1553155399843,0,Starting new game. Result current game: Incorrect,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4,2 2 2 2 ,11,00:00


1553151197641,,2,0,1553156060193,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
1553151197641,,2,0,1553156062636,0,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 4 4,  ,25,02:59
1553151197641,,2,0,1553156065197,0,ChipRequest;From;1;Colour;2;ReqNrOfChips;1;Success;true,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 4 4, ,25,02:57
1553151197641,,2,0,1553156065500,0,ChipRequest;From;1;Colour;2;ReqNrOfChips;2;Success;true,1,P0:;P1:1;P2:;P3:;P4:;P5:,4 4 4 4 4, ,-51,02:56
1553151197641,,2,0,1553156066423,0,ChipRequest;From;2;Colour;2;ReqNrOfChips;1;Success;true,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 4 4, ,-57,02:55
1553151197641,,2,0,1553156066614,0,ChipRequest;From;2;Colour;2;ReqNrOfChips;2;Success;true,1 1 1,P0:;P1:1,1;P2:1;P3:;P4:;P5:,4 4 4 4 4, ,-133,02:55
1553151197641,,2,0,1553156067442,0,Added cell 2-3-false,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4, 2 ,-139,02:54
1553151197641,,2,0,1553156067977,0,Added cell 2-2-false,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4, 2 2 ,-139,02:54
1553151197641,,2,0,1553156068337,0,Added cell 2-1-false,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4, 2 2 2 ,-139,02:53
1553151197641,,2,0,1553156068794,0,Added cell 2-0-false,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4, 2 2 2 2 ,11,02:53
1553151197641,,2,0,1553156070710,0,Restore suggested path,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4,2 2 2 2 ,11,02:51
1553151197641,,2,0,1553156071581,0,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 4 4,  ,25,02:50
1553151197641,,2,0,1553156071967,0,Restore suggested path,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4,2 2 2 2 ,11,02:50
1553151197641,,2,0,1553156230809,1,Changed player,1 1 1 1,P0:;P1:;P2:;P3:;P4:;P5:,2 2,,110,00:11
1553151197641,,2,0,1553156233980,2,Changed player,1 1 1 1,P0:;P1:;P2:;P3:;P4:;P5:,3 2 2,,115,00:08
1553151197641,,2,0,1553156235580,1,Changed player,1 1 1 1,P0:;P1:;P2:;P3:;P4:;P5:,2 2,,110,00:06
1553151197641,,2,0,1553156236765,1,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 2 2 3 ,,25,00:05
1553151197641,,2,0,1553156237302,1,Restore suggested path,,P0:;P1:;P2:;P3:;P4:;P5:,2 2,,160,00:04
1553151197641,,2,0,1553156238362,1,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 2 2 3 ,,25,00:03
1553151197641,,2,0,1553156238862,1,Restore suggested path,,P0:;P1:;P2:;P3:;P4:;P5:,2 2,,160,00:03
1553151197641,,2,0,1553156241129,1,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 2 2 3 ,,25,00:01
1553151197641,,2,0,1553156241230,1,Time is up!,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 2 2 3 ,,25,00:00
1553151197641,,3,1,1553156242198,0,Starting new game. Result current game: Incorrect,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,00:00

1553151197641,,3,1,1553156245178,1,Changed player,1 1,P0:;P1:;P2:;P3:;P4:;P5:,2 2,,110,02:59
1553151197641,,3,1,1553156246131,2,Changed player,1 1,P0:;P1:;P2:;P3:;P4:;P5:,3 2 2,,115,02:58
1553151197641,,3,1,1553156248302,1,Changed player,1 1,P0:;P1:;P2:;P3:;P4:;P5:,2 2,,110,02:55
1553151197641,,3,1,1553156254031,1,Restore suggested path,,P0:;P1:;P2:;P3:;P4:;P5:,2 2,,160,02:50
1553151197641,,3,1,1553156254620,1,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 2 2 3 ,,25,02:49
1553151197641,,3,1,1553156255090,1,Restore suggested path,,P0:;P1:;P2:;P3:;P4:;P5:,2 2,,160,02:49
1553151197641,,3,1,1553156256924,1,Motivation: aa,,P0:;P1:;P2:;P3:;P4:;P5:,2 2,,160,02:47
1553151197641,,1,2,1553156256952,0,Starting new game. Result current game: Incorrect,1 1 1,P0:;P1:1,1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3,2 2 2 ,107,02:47


1553151197641,,1,0,1553156702654,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
1553151197641,,1,0,1553156709027,0,Motivation: aaa,1 1 1,P0:;P1:1,1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3,2 2 2 ,107,02:56
1553151197641,,2,1,1553156709863,0,Starting new game. Result current game: Incorrect,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4,2 2 2 2 ,11,02:56


1553151197641,,1,0,1553157322131,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
1553151197641,,1,0,1553157326171,0,Motivation: aa,1 1 1,P0:;P1:1,1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3,2 2 2 ,57,undefined:undefined
1553151197641,,2,1,1553157326978,0,Starting new game. Result current game: Incorrect,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4,2 2 2 2 ,-39,undefined:undefined


1553151197641,,1,0,1553157368551,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
1553151197641,,1,0,1553157380970,0,Motivation: aa,1 1 1,P0:;P1:1,1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3,2 2 2 ,107,02:51
1553151197641,,2,1,1553157701823,0,Starting new game. Result current game: Incorrect,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4,2 2 2 2 ,11,02:51


1553151197641,,1,0,1553157809125,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
1553151197641,,1,0,1553157817792,0,Motivation: aa,1 1 1,P0:;P1:1,1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3,2 2 2 ,107,02:56
1553151197641,,3,1,1553157823371,0,Starting new game. Result current game: Incorrect,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,02:56


1553151197641,,2,0,1553157834815,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
1553151197641,,2,0,1553157841841,0,Motivation: aa,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4,2 2 2 2 ,11,02:56
1553151197641,,1,1,1553157846242,0,Starting new game. Result current game: Incorrect,1 1 1,P0:;P1:1,1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3,2 2 2 ,107,02:56


1553151197641,,3,0,1553157981167,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
1553151197641,,3,0,1553157985491,2,Changed player,1 1,P0:;P1:;P2:;P3:;P4:;P5:,3 2 2,,115,02:59
1553151197641,,3,0,1553158008365,2,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,3 2 2 2 ,,20,02:36
1553151197641,,3,0,1553158011834,2,Added cell 2-0-true,,P0:;P1:;P2:;P3:;P4:;P5:,3 2 2 ,,165,02:34
1553151197641,,3,0,1553158018857,1,Changed player,,P0:;P1:;P2:;P3:;P4:;P5:,2 2,,110,02:26
1553151197641,,3,0,1553158021439,1,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 2 2 3 ,,25,02:23
1553151197641,,3,0,1553158023770,1,Added cell 2-0-true,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 2 3 ,,20,02:22
1553151197641,,3,0,1553158025142,1,Added cell 2-1-true,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 3 ,,15,02:20
1553151197641,,3,0,1553158026853,1,Added cell 3-1-true,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 ,,160,02:19
1553151197641,,3,0,1553158029493,1,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 2 2 3 ,,25,02:15
1553151197641,,3,0,1553158031500,1,Restore suggested path,,P0:;P1:;P2:;P3:;P4:;P5:,2 2,,160,02:15
1553151197641,,3,0,1553158035943,1,Restore suggested path,,P0:;P1:;P2:;P3:;P4:;P5:,2 2,,160,02:11
1553151197641,,3,0,1553158037608,1,Removed cell 3-1-false,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 3 ,,15,02:10
1553151197641,,3,0,1553158038598,1,Removed cell 2-1-true,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 3 2 ,,20,02:08
1553151197641,,3,0,1553158039020,1,Removed cell 2-0-true,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 3 2 2 ,,25,02:07
1553151197641,,3,0,1553158040421,1,Added cell 2-0-true,,P0:;P1:;P2:;P3:;P4:;P5:,2 3 2 2 ,,20,02:07
1553151197641,,3,0,1553158041422,1,Added cell 2-1-true,,P0:;P1:;P2:;P3:;P4:;P5:,3 2 2 ,,15,02:06
1553151197641,,3,0,1553158042587,1,Added cell 3-1-true,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 ,,160,02:05
1553151197641,,3,0,1553158045239,0,Changed player,,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,02:01
1553151197641,,3,0,1553158047496,0,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 2 2 , ,25,01:59
1553151197641,,3,0,1553158054846,0,ChipRequest;From;1;Colour;2;ReqNrOfChips;1;Success;true,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 2 2 , ,25,01:52
1553151197641,,3,0,1553158055394,0,ChipRequest;From;1;Colour;2;ReqNrOfChips;2;Success;true,1,P0:;P1:1;P2:;P3:;P4:;P5:,4 4 4 2 2 , ,-51,01:51
1553151197641,,3,0,1553158056437,0,Added cell 2-3-true,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 2 , ,-62,01:50
1553151197641,,3,0,1553158057000,0,Added cell 2-2-true,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 , ,-67,01:49
1553151197641,,3,0,1553158057385,0,Added cell 2-1-false,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 , 2 ,-67,01:49
1553151197641,,3,0,1553158059153,0,Added cell 2-0-false,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 , 2 2 ,83,01:49
1553151197641,,3,0,1553158063012,0,Restore suggested path,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,01:46
1553151197641,,3,0,1553158065005,0,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 2 2 , ,25,01:43
1553151197641,,3,0,1553158066432,0,Restore suggested path,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,01:43
1553151197641,,3,0,1553158068705,0,Motivation: aa,1 1,P0:;P1:1,1;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,01:40
1553151197641,,2,1,1553158070386,0,Starting new game. Result current game: Incorrect,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4,2 2 2 2 ,11,01:40

1553151197641,,2,1,1553158074452,0,Motivation: aa,1 1 1 1,P0:;P1:1,1;P2:1,1;P3:;P4:;P5:,4 4 4 4 4,2 2 2 2 ,11,02:57
1553151197641,,1,2,1553158075658,0,Starting new game. Result current game: Incorrect,1 1 1,P0:;P1:1,1,1;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3,2 2 2 ,107,02:57


undefined,localEx,6,0,1553577425198,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
undefined,localEx,6,0,1553577608101,0,Time is up!,,P0:;P1:;P2:;P3:;P4:;P5:,7 7 2 9 , ,170,00:00
undefined,localEx,1,1,1553577661250,0,Starting new game,2,P0:;P1:2;;P2:;P3:;P4:;P5:,6 5 8 8 8 8 2 10 1 ,3 ,119,00:00


undefined,localGlobalEx,8,0,1553577667706,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
undefined,localGlobalEx,8,0,1553577858772,0,Time is up!,,P0:;P1:;P2:;P3:;P4:;P5:,10 4 4 4 4 1 2 2 5 5 , ,200,00:00
undefined,localGlobalEx,1,1,1553577949380,0,Starting new game,2,P0:;P1:2;;P2:;P3:;P4:;P5:,6 5 8 8 8 8 2 10 1 ,3 ,119,00:00


undefined,localGlobalEx,4,0,1553578478871,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
undefined,localGlobalEx,4,0,1553578662961,0,Time is up!,5,P0:;P1:;P2:;P3:5;;P4:;P5:,2 2 10 10 5 8 8 7 7 9 1 ,6 ,129,00:00
undefined,localGlobalEx,3,1,1553579664789,0,Starting new game,8,P0:;P1:;P2:;P3:;P4:;P5:8;,4 4 1 5 5 8 8 6 2 2 2 ,9 ,129,00:00


undefined,localGlobalEx,5,0,1553580584209,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
undefined,localGlobalEx,5,0,1553580722286,0,Motivation: aa,3 4,P0:;P1:;P2:;P3:3;4;;P4:;P5:,3 3 6 6 6 1 1 1 10 10 ,4 5,118,00:45
undefined,localGlobalEx,7,1,1553580722516,0,Starting new game,9 3,P0:;P1:;P2:;P3:9;;P4:;P5:3;,1 1 3 7 7 9 9 6 6 6 2 2 ,4 10 ,58,00:45

undefined,localGlobalEx,7,1,1553580738864,1,Changed player,9 3,P0:;P1:;P2:;P3:9;;P4:;P5:,6 5 5 2 2 7 7 3 3 ,10 ,69,02:45
undefined,localGlobalEx,7,1,1553580741927,2,Changed player,9 3,P0:;P1:;P2:;P3:;P4:;P5:3;,2 2 5 5 7 8 8 8 3 ,4 ,69,02:42
undefined,localGlobalEx,7,1,1553580744120,1,Changed player,9 3,P0:;P1:;P2:;P3:9;;P4:;P5:,6 5 5 2 2 7 7 3 3 ,10 ,69,02:40
undefined,localGlobalEx,7,1,1553580744918,0,Changed player,9 3,P0:;P1:;P2:;P3:9;;P4:;P5:3;,1 1 3 7 7 9 9 6 6 6 2 2 ,4 10 ,58,02:39
undefined,localGlobalEx,7,1,1553580745628,3,Changed player,9 3,P0:;P1:;P2:;P3:;P4:;P5:,5 2 2 6 7 7 7 1 9 9 10 10 , ,160,02:38
undefined,localGlobalEx,7,1,1553580746143,4,Changed player,9 3,P0:;P1:6;;P2:;P3:;P4:;P5:,10 9 1 8 8 8 8 5 ,7 ,58,02:38
undefined,localGlobalEx,7,1,1553580903520,4,Time is up!,9 3,P0:;P1:6;;P2:;P3:;P4:;P5:,10 9 1 8 8 8 8 5 ,7 ,58,00:00
undefined,localGlobalEx,10,2,1553580906556,0,Starting new game,0 2 3,P0:;P1:0;2;3;;P2:;P3:;P4:;P5:,5 5 5 6 ,4 1 3 ,82,00:00

undefined,localGlobalEx,10,2,1553581087556,0,Time is up!,0 2 3,P0:;P1:0;2;3;;P2:;P3:;P4:;P5:,5 5 5 6 ,4 1 3 ,82,00:00
undefined,localGlobalEx,8,3,1553581274959,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,10 4 4 4 4 1 2 2 5 5 , ,200,00:00


undefined,localGlobalEx,6,0,1553582187796,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
undefined,localGlobalEx,6,0,1553582212232,2,Changed player,,P0:;P1:;P2:;P3:1;;P4:;P5:,9 3 7 7 8 10 10 10 ,2 ,64,02:37
undefined,localGlobalEx,6,0,1553582216515,3,Changed player,,P0:;P1:;P2:;P3:;P4:;P5:,2 2 2 6 6 9 10 1 8 7 3 3 4 4 , ,170,02:33
undefined,localGlobalEx,6,0,1553582219548,4,Changed player,,P0:;P1:;P2:;P3:;P4:;P5:,1 8 8 5 5 7 3 6 10 10 4 4 9 , ,165,02:30
undefined,localGlobalEx,6,0,1553582223896,5,Changed player,,P0:;P1:9;;P2:;P3:;P4:;P5:,5 5 5 6 9 9 2 2 2 3 3 3 8 ,10 ,89,02:25
undefined,localGlobalEx,6,0,1553582231616,5,Motivation: abc,,P0:;P1:9;;P2:;P3:;P4:;P5:,5 5 5 6 9 9 2 2 2 3 3 3 8 ,10 ,89,02:18
undefined,localGlobalEx,9,1,1553582231743,0,Starting new game,9,P0:;P1:;P2:;P3:9;;P4:;P5:,8 8 5 5 5 5 1 9 3 7 7 ,10 ,129,02:18

undefined,localGlobalEx,9,1,1553582237156,1,Changed player,9,P0:;P1:;P2:;P3:;P4:6;;P5:,1 5 5 5 5 9 ,7 ,54,02:56
undefined,localGlobalEx,9,1,1553582251560,2,Changed player,9,P0:;P1:8;;P2:;P3:;P4:;P5:,8 8 8 5 5 3 ,9 ,54,02:42
undefined,localGlobalEx,9,1,1553582252898,3,Changed player,9,P0:;P1:;P2:;P3:;P4:;P5:,3 3 6 10 10 8 8 5 9 9 9 1 , ,160,02:40
undefined,localGlobalEx,9,1,1553582254780,4,Changed player,9,P0:;P1:;P2:2;;P3:;P4:;P5:,9 8 5 1 1 1 1 7 7 7 ,3 ,74,02:39
undefined,localGlobalEx,9,1,1553582257651,5,Changed player,9,P0:;P1:;P2:;P3:5;;P4:;P5:,9 9 9 9 2 2 10 10 8 8 5 ,6 ,79,02:36
undefined,localGlobalEx,9,1,1553582412746,5,Time is up!,9,P0:;P1:;P2:;P3:5;;P4:;P5:,9 9 9 9 2 2 10 10 8 8 5 ,6 ,79,00:00
undefined,localGlobalEx,10,2,1553582570809,0,Starting new game,0 2 3,P0:;P1:0;2;3;;P2:;P3:;P4:;P5:,5 5 5 6 ,4 1 3 ,82,00:00

undefined,localGlobalEx,10,2,1553582751813,0,Time is up!,0 2 3,P0:;P1:0;2;3;;P2:;P3:;P4:;P5:,5 5 5 6 ,4 1 3 ,82,00:00
undefined,localGlobalEx,8,3,1553582816353,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,10 4 4 4 4 1 2 2 5 5 , ,200,00:00


undefined,localGlobalEx,7,0,1553665226595,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
undefined,localGlobalEx,7,0,1553665247450,0,Motivation: aa,9 3,P0:;P1:;P2:;P3:9;;P4:;P5:3;,1 1 3 7 7 9 9 6 6 6 2 2 ,4 10 ,58,02:41
undefined,localGlobalEx,6,1,1553665247520,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,7 7 2 9 , ,170,02:41

undefined,localGlobalEx,6,1,1553665255433,0,Motivation: dd,,P0:;P1:;P2:;P3:;P4:;P5:,7 7 2 9 , ,170,02:54
undefined,localGlobalEx,8,2,1553665255578,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,10 4 4 4 4 1 2 2 5 5 , ,200,02:54

undefined,localGlobalEx,8,2,1553665259883,0,Motivation: ee,,P0:;P1:;P2:;P3:;P4:;P5:,10 4 4 4 4 1 2 2 5 5 , ,200,02:57
undefined,localGlobalEx,2,3,1553665260086,0,Starting new game,0,P0:;P1:;P2:0;;P3:;P4:;P5:,4 4 4 9 9 9 10 2 8 8 8 ,1 ,129,02:57

undefined,localGlobalEx,2,3,1553665264771,0,Motivation: ff,0,P0:;P1:;P2:0;;P3:;P4:;P5:,4 4 4 9 9 9 10 2 8 8 8 ,1 ,129,02:57
undefined,localGlobalEx,10,4,1553665264847,0,Starting new game,0 2 3,P0:;P1:0;2;3;;P2:;P3:;P4:;P5:,5 5 5 6 ,4 1 3 ,82,02:57

undefined,localGlobalEx,10,4,1553665267141,0,Motivation: aa,0 2 3,P0:;P1:0;2;3;;P2:;P3:;P4:;P5:,5 5 5 6 ,4 1 3 ,82,02:59
undefined,localGlobalEx,9,5,1553665267248,0,Starting new game,9,P0:;P1:;P2:;P3:9;;P4:;P5:,8 8 5 5 5 5 1 9 3 7 7 ,10 ,129,02:59

