PlayerID,Condition,GameID,CurrentGame,Timestamp,CurrentPlayer,Action,ChipsRequested,ChipsRequestedPlayers,ExtraChips,NeededChips,Score,TimeRemaining
werew,undefined,3,2,1554939650552,0,Motivation: we,1 1,P0:;P1:1;1;;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,02:57
werew,undefined,3,2,1554939650552,0,Ending game,1 1,P0:;P1:1;1;;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,02:57


werew,2,1,0,1554939733635,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
werew,2,1,0,1554939733689,0,Starting new game,1 1 1,P0:;P1:1;1;1;;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3,2 2 2 ,107,undefined:undefined
werew,2,1,0,1554939914694,0,Time is up!,1 1 1,P0:;P1:1;1;1;;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3,2 2 2 ,107,00:00
werew,2,1,0,1554939946340,0,Ending game,1 1 1,P0:;P1:1;1;1;;P2:;P3:;P4:;P5:,3 3 3 3 3 3 3 3 3,2 2 2 ,107,00:00
werew,2,3,1,1554939946414,0,Starting new game,1 1,P0:;P1:1;1;;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,00:00

werew,2,3,1,1554939949484,0,Clear path,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 2 2 , ,25,02:58
werew,2,3,1,1554939950051,0,Restore suggested path,1 1,P0:;P1:1;1;;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,02:58
werew,2,3,1,1554940127990,0,Time is up!,1 1,P0:;P1:1;1;;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,00:00
werew,2,3,1,1554940230965,0,Ending game,1 1,P0:;P1:1;1;;P2:;P3:;P4:;P5:,4 4 4 ,2 2 ,83,00:00
werew,2,2,2,1554940231047,0,Starting new game,1 1 1 1,P0:;P1:1;1;;P2:1;1;;P3:;P4:;P5:,4 4 4 4 4,2 2 2 2 ,11,00:00


44,noPathNoEx,8,0,1555233102864,0,Read score file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
44,noPathNoEx,8,0,1555233102879,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
44,noPathNoEx,8,0,1555233103029,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,4 2 5 9 5 4 4 6 10 1 4 4 3 2 4 ,,75,undefined:undefined
44,noPathNoEx,8,0,1555233107232,0,Motivation: wew,,P0:;P1:;P2:;P3:;P4:;P5:,4 2 5 9 5 4 4 6 10 1 4 4 3 2 4 ,,75,02:57
44,noPathNoEx,8,0,1555233107233,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,4 2 5 9 5 4 4 6 10 1 4 4 3 2 4 ,,75,02:57
44,noPathNoEx,4,1,1555233108928,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,3 3 1 5 6 10 2 8 1 10 7 2 9 7 8 ,,75,02:57


44,noPathNoEx,10,0,1555233129672,0,Read score file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
44,noPathNoEx,10,0,1555233129692,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
44,noPathNoEx,10,0,1555233129895,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,7 1 7 10 9 9 5 5 5 7 3 2 5 6 4 ,,75,undefined:undefined
44,noPathNoEx,10,0,1555233178842,0,Motivation: weew,,P0:;P1:;P2:;P3:;P4:;P5:,7 1 7 10 9 9 5 5 5 7 3 2 5 6 4 ,,75,02:13
44,noPathNoEx,10,0,1555233178843,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,7 1 7 10 9 9 5 5 5 7 3 2 5 6 4 ,,75,02:13
44,noPathNoEx,8,1,1555233180655,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,4 2 5 9 5 4 4 6 10 1 4 4 3 2 4 ,,75,02:13


44,noPathNoEx,1,0,1555233204268,0,Read score file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
44,noPathNoEx,1,0,1555233204277,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
44,noPathNoEx,1,0,1555233204363,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,4 8 9 5 8 10 2 4 6 6 1 8 5 8 8 ,,75,undefined:undefined
44,noPathNoEx,1,0,1555233232701,0,Motivation: we,,P0:;P1:;P2:;P3:;P4:;P5:,4 8 9 5 8 10 2 4 6 6 1 8 5 8 8 ,,75,02:33
44,noPathNoEx,1,0,1555233232702,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,4 8 9 5 8 10 2 4 6 6 1 8 5 8 8 ,,75,02:33
44,noPathNoEx,9,1,1555233234000,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,4 5 5 9 5 8 8 3 5 1 7 9 3 1 7 ,,75,02:33

44,noPathNoEx,9,1,1555233235807,0,Motivation: wewe,,P0:;P1:;P2:;P3:;P4:;P5:,4 5 5 9 5 8 8 3 5 1 7 9 3 1 7 ,,75,03:00
44,noPathNoEx,9,1,1555233235807,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,4 5 5 9 5 8 8 3 5 1 7 9 3 1 7 ,,75,03:00
44,noPathNoEx,7,2,1555233236691,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,1 6 6 8 7 7 1 9 1 9 2 3 6 2 4 ,,75,03:00

44,noPathNoEx,7,2,1555233238445,0,Motivation: werwe,,P0:;P1:;P2:;P3:;P4:;P5:,1 6 6 8 7 7 1 9 1 9 2 3 6 2 4 ,,75,03:00
44,noPathNoEx,7,2,1555233238445,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,1 6 6 8 7 7 1 9 1 9 2 3 6 2 4 ,,75,03:00
44,noPathNoEx,3,3,1555233238921,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,6 6 8 1 10 8 5 5 4 4 4 7 2 1 2 2 8 2 10 2 ,,100,03:00

44,noPathNoEx,3,3,1555233242757,0,Motivation: werwe,,P0:;P1:;P2:;P3:;P4:;P5:,6 6 8 1 10 8 5 5 4 4 4 7 2 1 2 2 8 2 10 2 ,,100,02:58
44,noPathNoEx,3,3,1555233242757,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,6 6 8 1 10 8 5 5 4 4 4 7 2 1 2 2 8 2 10 2 ,,100,02:58
44,noPathNoEx,10,4,1555233243860,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,7 1 7 10 9 9 5 5 5 7 3 2 5 6 4 ,,75,02:58

44,noPathNoEx,10,4,1555233245175,0,Motivation: werwe,,P0:;P1:;P2:;P3:;P4:;P5:,7 1 7 10 9 9 5 5 5 7 3 2 5 6 4 ,,75,03:00
44,noPathNoEx,10,4,1555233245175,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,7 1 7 10 9 9 5 5 5 7 3 2 5 6 4 ,,75,03:00
44,noPathNoEx,2,5,1555233246179,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 5 9 9 9 8 8 10 2 2 3 6 8 ,,75,03:00

44,noPathNoEx,2,5,1555233247512,0,Motivation: werwe,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 5 9 9 9 8 8 10 2 2 3 6 8 ,,75,03:00
44,noPathNoEx,2,5,1555233247512,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 5 9 9 9 8 8 10 2 2 3 6 8 ,,75,03:00
44,noPathNoEx,6,6,1555233248107,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,3 6 9 3 7 10 1 6 7 7 5 2 2 9 2 ,,75,03:00

44,noPathNoEx,6,6,1555233249778,0,Motivation: werwe,,P0:;P1:;P2:;P3:;P4:;P5:,3 6 9 3 7 10 1 6 7 7 5 2 2 9 2 ,,75,03:00
44,noPathNoEx,6,6,1555233249779,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,3 6 9 3 7 10 1 6 7 7 5 2 2 9 2 ,,75,03:00
44,noPathNoEx,5,7,1555233250743,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,10 3 9 6 1 6 6 1 3 1 7 10 1 3 3 ,,75,03:00

44,noPathNoEx,5,7,1555233251982,0,Motivation: werwe,,P0:;P1:;P2:;P3:;P4:;P5:,10 3 9 6 1 6 6 1 3 1 7 10 1 3 3 ,,75,03:00
44,noPathNoEx,5,7,1555233251982,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,10 3 9 6 1 6 6 1 3 1 7 10 1 3 3 ,,75,03:00
44,noPathNoEx,4,8,1555233252983,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,3 3 1 5 6 10 2 8 1 10 7 2 9 7 8 ,,75,03:00

44,noPathNoEx,4,8,1555233254476,0,Motivation: werwe,,P0:;P1:;P2:;P3:;P4:;P5:,3 3 1 5 6 10 2 8 1 10 7 2 9 7 8 ,,75,03:00
44,noPathNoEx,4,8,1555233254476,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,3 3 1 5 6 10 2 8 1 10 7 2 9 7 8 ,,75,03:00
44,noPathNoEx,8,9,1555233255657,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,4 2 5 9 5 4 4 6 10 1 4 4 3 2 4 ,,75,03:00

44,noPathNoEx,8,9,1555233257593,0,Motivation: werew,,P0:;P1:;P2:;P3:;P4:;P5:,4 2 5 9 5 4 4 6 10 1 4 4 3 2 4 ,,75,03:00
44,noPathNoEx,8,9,1555233257593,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,4 2 5 9 5 4 4 6 10 1 4 4 3 2 4 ,,75,03:00


44,noPathNoEx,2,0,1555233286588,0,Read score file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
44,noPathNoEx,2,0,1555233286640,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
44,noPathNoEx,2,0,1555233286790,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 5 9 9 9 8 8 10 2 2 3 6 8 ,,75,undefined:undefined
44,noPathNoEx,2,0,1555233467794,0,Time is up!,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 5 9 9 9 8 8 10 2 2 3 6 8 ,,75,00:00
44,noPathNoEx,2,0,1555233598983,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 5 9 9 9 8 8 10 2 2 3 6 8 ,,75,00:00
44,noPathNoEx,3,1,1555233599885,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,6 6 8 1 10 8 5 5 4 4 4 7 2 1 2 2 8 2 10 2 ,,100,00:00

44,noPathNoEx,3,1,1555233780888,0,Time is up!,,P0:;P1:;P2:;P3:;P4:;P5:,6 6 8 1 10 8 5 5 4 4 4 7 2 1 2 2 8 2 10 2 ,,100,00:00
44,noPathNoEx,3,1,1555234483629,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,6 6 8 1 10 8 5 5 4 4 4 7 2 1 2 2 8 2 10 2 ,,100,00:00
44,noPathNoEx,5,2,1555234484449,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,10 3 9 6 1 6 6 1 3 1 7 10 1 3 3 ,,75,00:00

44,noPathNoEx,5,2,1555234665452,0,Time is up!,,P0:;P1:;P2:;P3:;P4:;P5:,10 3 9 6 1 6 6 1 3 1 7 10 1 3 3 ,,75,00:00
44,noPathNoEx,5,2,1555234895878,0,Ending game,,P0:;P1:;P2:;P3:;P4:;P5:,10 3 9 6 1 6 6 1 3 1 7 10 1 3 3 ,,75,00:00
44,noPathNoEx,10,3,1555234897401,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,7 1 7 10 9 9 5 5 5 7 3 2 5 6 4 ,,75,00:00


44,noPathNoEx,3,0,1555234899272,0,Read score file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
44,noPathNoEx,3,0,1555234899280,0,Read new file,,P0:;P1:;P2:;P3:;P4:;P5:,-,-,NaN,undefined:undefined
44,noPathNoEx,3,0,1555234899382,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,6 6 8 1 10 8 5 5 4 4 4 7 2 1 2 2 8 2 10 2 ,,100,undefined:undefined
44,noPathNoEx,3,0,1555234907454,0,ChipRequest;From;1;Colour;2;ReqNrOfChips;1;Success;true,,P0:;P1:;P2:;P3:;P4:;P5:,6 6 8 1 10 8 5 5 4 4 4 7 2 1 2 2 8 2 10 2 ,,100,02:53
44,noPathNoEx,3,0,1555234911088,0,ChipRequest;From;3;Colour;4;ReqNrOfChips;1;Success;true,1,P0:;P1:1;;P2:;P3:;P4:;P5:,6 6 8 1 10 8 5 5 4 4 4 7 2 1 2 2 8 2 10 2 2 ,,29,02:50
44,noPathNoEx,3,0,1555234920967,2,Changed player,1 3,P0:;P1:;P2:;P3:;P4:;P5:,9 8 3 1 1 3 7 5 8 1 10 1 10 7 3 7 6 5 4 10 ,,100,02:40
44,noPathNoEx,3,0,1555235080383,2,Time is up!,1 3,P0:;P1:;P2:;P3:;P4:;P5:,9 8 3 1 1 3 7 5 8 1 10 1 10 7 3 7 6 5 4 10 ,,100,00:00
44,noPathNoEx,3,0,1555235164844,2,Ending game,1 3,P0:;P1:;P2:;P3:;P4:;P5:,9 8 3 1 1 3 7 5 8 1 10 1 10 7 3 7 6 5 4 10 ,,100,00:00
44,noPathNoEx,2,1,1555235165664,0,Starting new game,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 5 9 9 9 8 8 10 2 2 3 6 8 ,,75,00:00

44,noPathNoEx,2,1,1555235171212,0,ChipRequest;From;2;Colour;2;ReqNrOfChips;1;Success;true,,P0:;P1:;P2:;P3:;P4:;P5:,4 4 4 5 9 9 9 8 8 10 2 2 3 6 8 ,,75,02:56
44,noPathNoEx,2,1,1555235172913,2,Changed player,1,P0:;P1:;P2:;P3:;P4:;P5:,9 5 3 8 9 9 2 2 7 10 2 9 3 1 7 ,,75,02:54
44,noPathNoEx,2,1,1555235174599,2,ChipRequest;From;0;Colour;2;ReqNrOfChips;1;Success;true,1,P0:;P1:;P2:;P3:;P4:;P5:,9 5 3 8 9 9 2 2 7 10 2 9 3 1 7 ,,75,02:53
44,noPathNoEx,2,1,1555235175093,2,ChipRequest;From;0;Colour;2;ReqNrOfChips;2;Success;true,1,P0:1;;P1:;P2:;P3:;P4:;P5:,9 5 3 8 9 9 2 2 7 10 2 9 3 1 7 2 ,,4,02:52
44,noPathNoEx,2,1,1555235175786,2,ChipRequest;From;0;Colour;2;ReqNrOfChips;3;Success;true,1 1,P0:1;1;;P1:;P2:;P3:;P4:;P5:,9 5 3 8 9 9 2 2 7 10 2 9 3 1 7 2 2 ,,3,02:51
44,noPathNoEx,2,1,1555235176280,2,ChipRequest;From;0;Colour;2;ReqNrOfChips;4;Success;false,1 1 1,P0:1;1;1;;P1:;P2:;P3:;P4:;P5:,9 5 3 8 9 9 2 2 7 10 2 9 3 1 7 2 2 2 ,,2,02:51
44,noPathNoEx,2,1,1555235179056,2,ChipRequest;From;1;Colour;3;ReqNrOfChips;1;Success;true,1 1 1,P0:1;1;1;;P1:;P2:;P3:;P4:;P5:,9 5 3 8 9 9 2 2 7 10 2 9 3 1 7 2 2 2 ,,2,02:48
44,noPathNoEx,2,1,1555235346668,2,Time is up!,1 1 1 2,P0:1;1;1;;P1:2;;P2:;P3:;P4:;P5:,9 5 3 8 9 9 2 2 7 10 2 9 3 1 7 2 2 2 3 ,,-69,00:00
